what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1291088395114
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1291088396733
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291088399803
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.findReplace,1291088399850
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291088405071
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291088407066
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291088421542
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1291088446837
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291088457435
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291088462508
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1291088493748
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1291088516439
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1291088526482
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1291088537280
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1291088537606
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1291088542400
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1291088560088
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291088580160
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291088585918
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1291088588792
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291088591938
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291088596677
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1291088608169
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1291088611081
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1291088615840
