what,kind,bundleId,bundleVersion,description,time
executed,command,com.adobe.flexbuilder.editorcore,4.0.1.277662,com.adobe.flexide.editorcore.add.comment,1291328421873
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1291328476191
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291328489141
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291328632098
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1291328635319
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1291328640021
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1291328663351
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1291328665407
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1291328666499
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1291328668001
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1291328671608
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.packageexplorer,1291328679029
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291328698720
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291328701531
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291328702722
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291328702976
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291328703119
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291328716752
activated,editor,com.adobe.flexbuilder.mxml.editor,4.0.1.277662,com.adobe.flexbuilder.editors.mxml.MXMLEditor,1291328734968
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1291328738948
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1291328752297
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1291328762299
activated,view,com.adobe.flexbuilder.as.editor,4.0.1.277662,com.adobe.flexbuilder.packageexplorer,1291328764361
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291328766532
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1291328768037
